Richness,Chain,Omnivory,Apparent,Exploitative,FCL,Resource,Disturbance,Ecosystem
3,NA,NA,NA,NA,1,4,0.8,0.7
7,0.222222222,0.222222222,0,0.555555556,2.5,4,0.8,0.7
7,0,0,0.5,0.5,1,4,0.8,0.7
10,0.368421053,0.184210526,0.131578947,0.315789474,2.972222222,4,0.8,0.7
4,1,0,0,0,2,4,0.8,0.7
3,NA,NA,NA,NA,1,4,0.8,0.7
3,NA,NA,NA,NA,0,4,0.8,0.7
3,1,0,0,0,2,4,0.8,0.7
6,0.4,0,0.2,0.4,2,4,0.8,0.7
6,0.5,0,0.333333333,0.166666667,2,4,0.8,0.7
7,0.5,0,0.25,0.25,2,4,0.8,0.7
5,1,0,0,0,2,4,0.8,0.7
3,NA,NA,NA,NA,0,4,0.8,0.7
5,NA,NA,NA,NA,1,4,0.8,0.7
9,0.470588235,0,0.176470588,0.352941176,3,4,0.8,0.8
7,0.5,0,0.166666667,0.333333333,2,4,0.8,0.8
2,NA,NA,NA,NA,0,4,0.8,0.8
2,NA,NA,NA,NA,1,4,0.8,0.8
7,0.5,0,0.25,0.25,2,4,0.8,0.8
8,0.32,0.16,0.16,0.36,2.75,4,0.8,0.8
1,NA,NA,NA,NA,0,4,0.8,0.8
3,NA,NA,NA,NA,1,4,0.8,0.8
3,NA,NA,NA,NA,1,4,0.8,0.8
2,NA,NA,NA,NA,0,4,0.8,0.8
9,0.444444444,0.148148148,0.222222222,0.185185185,3.444444444,4,0.8,0.8
5,0.666666667,0,0,0.333333333,3,4,0.8,0.8
2,NA,NA,NA,NA,1,4,0.8,0.8
9,0.5,0.1,0.2,0.2,2.5,4,0.8,0.8
0,NA,NA,NA,NA,-1,4,0.8,0.8
8,0.454545455,0,0.227272727,0.318181818,3,4,0.8,0.8
1,NA,NA,NA,NA,0,4,0.8,0.8
3,NA,NA,NA,NA,1,4,0.8,0.8
4,1,0,0,0,2,4,0.8,0.8
6,0.25,0.5,0.25,0,2,4,0.8,0.8
3,NA,NA,NA,NA,1,4,0.8,0.9
9,0.53125,0.125,0.21875,0.125,3.833333333,4,0.8,0.9
0,NA,NA,NA,NA,-1,4,0.8,0.9
7,0.25,0,0.25,0.5,2,4,0.8,0.9
5,0.5,0,0.5,0,1.5,4,0.8,0.9
4,1,0,0,0,2,4,0.8,0.9
8,0.444444444,0.111111111,0.222222222,0.222222222,2.166666667,4,0.8,0.9
2,NA,NA,NA,NA,0,4,0.8,0.9
6,0,0,0,1,1,4,0.8,0.9
11,0.548387097,0.032258065,0.193548387,0.225806452,3.25,4,0.8,0.9
2,NA,NA,NA,NA,1,4,0.8,0.9
2,NA,NA,NA,NA,0,4,0.8,0.9
1,NA,NA,NA,NA,0,4,0.8,0.9
9,0.5,0.1,0.25,0.15,3,4,0.8,0.9
4,0.5,0,0.5,0,1.5,4,0.8,0.9
3,0,1,0,0,1.5,4,0.8,0.9
6,0.666666667,0.333333333,0,0,2.5,4,0.8,0.9
2,NA,NA,NA,NA,1,4,0.8,0.9
0,NA,NA,NA,NA,-1,4,0.8,0.9
5,1,0,0,0,2,4,0.8,0.9
1,NA,NA,NA,NA,0,4,0.9,0.1
6,0,0.25,0.25,0.5,1.5,4,0.9,0.1
7,0.285714286,0.142857143,0.357142857,0.214285714,1.777777778,4,0.9,0.1
4,0.666666667,0,0,0.333333333,2,4,0.9,0.1
10,0.8,0,0,0.2,4,4,0.9,0.1
3,NA,NA,NA,NA,1,4,0.9,0.1
4,0,0,0,1,1,4,0.9,0.1
2,NA,NA,NA,NA,0,4,0.9,0.1
4,NA,NA,NA,NA,1,4,0.9,0.1
3,0,0,0,1,1,4,0.9,0.1
3,NA,NA,NA,NA,1,4,0.9,0.1
6,0.666666667,0,0.333333333,0,2,4,0.9,0.1
4,NA,NA,NA,NA,1,4,0.9,0.1
3,0,0,0,1,1,4,0.9,0.1
2,NA,NA,NA,NA,1,4,0.9,0.1
1,NA,NA,NA,NA,0,4,0.9,0.1
3,NA,NA,NA,NA,1,4,0.9,0.1
1,NA,NA,NA,NA,0,4,0.9,0.1
0,NA,NA,NA,NA,-1,4,0.9,0.1
4,0,0,0,1,1,4,0.9,0.1
2,NA,NA,NA,NA,1,4,0.9,0.2
2,NA,NA,NA,NA,0,4,0.9,0.2
2,NA,NA,NA,NA,1,4,0.9,0.2
6,0.666666667,0,0.333333333,0,2.5,4,0.9,0.2
4,0,1,0,0,1.5,4,0.9,0.2
4,NA,NA,NA,NA,1,4,0.9,0.2
3,NA,NA,NA,NA,1,4,0.9,0.2
8,0.409090909,0.090909091,0.227272727,0.272727273,2.5,4,0.9,0.2
1,NA,NA,NA,NA,0,4,0.9,0.2
5,0.5,0,0,0.5,2,4,0.9,0.2
3,NA,NA,NA,NA,1,4,0.9,0.2
3,NA,NA,NA,NA,1,4,0.9,0.2
4,1,0,0,0,2,4,0.9,0.2
3,NA,NA,NA,NA,1,4,0.9,0.2
1,NA,NA,NA,NA,0,4,0.9,0.2
9,0.642857143,0,0.214285714,0.142857143,3,4,0.9,0.2
5,1,0,0,0,2,4,0.9,0.2
4,0,0,0.5,0.5,1,4,0.9,0.2
0,NA,NA,NA,NA,-1,4,0.9,0.2
1,NA,NA,NA,NA,0,4,0.9,0.2
9,0.384615385,0.038461538,0.307692308,0.269230769,2.166666667,4,0.9,0.3
4,0,0,1,0,1,4,0.9,0.3
5,0.75,0,0.25,0,2.5,4,0.9,0.3
8,0.545454545,0,0.272727273,0.181818182,2.5,4,0.9,0.3
7,0.333333333,0.111111111,0.333333333,0.222222222,2,4,0.9,0.3
0,NA,NA,NA,NA,-1,4,0.9,0.3
5,0.5,0,0.5,0,1.5,4,0.9,0.3
1,NA,NA,NA,NA,0,4,0.9,0.3
4,NA,NA,NA,NA,1,4,0.9,0.3
7,0.416666667,0.083333333,0.166666667,0.333333333,2.333333333,4,0.9,0.3
9,0.461538462,0.076923077,0.192307692,0.269230769,3.333333333,4,0.9,0.3
7,0.166666667,0.083333333,0.416666667,0.333333333,1.666666667,4,0.9,0.3
1,NA,NA,NA,NA,0,4,0.9,0.3
1,NA,NA,NA,NA,0,4,0.9,0.3
1,NA,NA,NA,NA,0,4,0.9,0.3
1,NA,NA,NA,NA,0,4,0.9,0.3
11,0.407407407,0.185185185,0.148148148,0.259259259,3.5,4,0.9,0.3
3,NA,NA,NA,NA,1,4,0.9,0.3
1,NA,NA,NA,NA,0,4,0.9,0.3
0,NA,NA,NA,NA,-1,4,0.9,0.3
2,NA,NA,NA,NA,0,4,0.9,0.4
8,0.230769231,0.153846154,0.307692308,0.307692308,3,4,0.9,0.4
6,0.625,0,0.25,0.125,3,4,0.9,0.4
1,NA,NA,NA,NA,0,4,0.9,0.4
3,NA,NA,NA,NA,1,4,0.9,0.4
6,0.333333333,0,0.333333333,0.333333333,1.5,4,0.9,0.4
1,NA,NA,NA,NA,0,4,0.9,0.4
13,0.353846154,0.138461538,0.292307692,0.215384615,4.5,4,0.9,0.4
2,NA,NA,NA,NA,1,4,0.9,0.4
1,NA,NA,NA,NA,0,4,0.9,0.4
2,NA,NA,NA,NA,1,4,0.9,0.4
2,NA,NA,NA,NA,1,4,0.9,0.4
4,0,0,0,1,1,4,0.9,0.4
0,NA,NA,NA,NA,-1,4,0.9,0.4
6,0.666666667,0,0,0.333333333,3,4,0.9,0.4
2,NA,NA,NA,NA,0,4,0.9,0.4
1,NA,NA,NA,NA,0,4,0.9,0.4
6,0.555555556,0,0.222222222,0.222222222,2,4,0.9,0.4
13,0.473684211,0.078947368,0.210526316,0.236842105,3.666666667,4,0.9,0.4
8,0.5625,0.125,0.125,0.1875,2.75,4,0.9,0.4
1,NA,NA,NA,NA,0,4,0.9,0.5
5,0.4,0.2,0,0.4,2.5,4,0.9,0.5
2,NA,NA,NA,NA,1,4,0.9,0.5
0,NA,NA,NA,NA,-1,4,0.9,0.5
4,0,0,1,0,1,4,0.9,0.5
1,NA,NA,NA,NA,0,4,0.9,0.5
4,NA,NA,NA,NA,1,4,0.9,0.5
3,0,0,0,1,1,4,0.9,0.5
6,0.25,0,0.25,0.5,2,4,0.9,0.5
2,NA,NA,NA,NA,0,4,0.9,0.5
3,NA,NA,NA,NA,1,4,0.9,0.5
3,NA,NA,NA,NA,0,4,0.9,0.5
1,NA,NA,NA,NA,0,4,0.9,0.5
4,0.5,0,0,0.5,2,4,0.9,0.5
2,NA,NA,NA,NA,1,4,0.9,0.5
2,NA,NA,NA,NA,1,4,0.9,0.5
7,0.5,0,0.2,0.3,3,4,0.9,0.5
1,NA,NA,NA,NA,0,4,0.9,0.5
8,0.428571429,0,0.428571429,0.142857143,2,4,0.9,0.5
3,0,0,0,1,1,4,0.9,0.5
8,0.470588235,0.176470588,0.235294118,0.117647059,3.166666667,4,0.9,0.6
2,NA,NA,NA,NA,1,4,0.9,0.6
3,0,1,0,0,1.5,4,0.9,0.6
0,NA,NA,NA,NA,-1,4,0.9,0.6
4,0,0,1,0,1,4,0.9,0.6
9,0.4,0,0.333333333,0.266666667,2.666666667,4,0.9,0.6
6,0.5,0.25,0.125,0.125,2.25,4,0.9,0.6
6,0.75,0,0.25,0,2.5,4,0.9,0.6
9,0.571428571,0.047619048,0.142857143,0.238095238,3.5,4,0.9,0.6
3,NA,NA,NA,NA,0,4,0.9,0.6
1,NA,NA,NA,NA,0,4,0.9,0.6
5,1,0,0,0,3,4,0.9,0.6
3,NA,NA,NA,NA,1,4,0.9,0.6
4,NA,NA,NA,NA,1,4,0.9,0.6
3,0,0,0,1,1,4,0.9,0.6
3,0,1,0,0,1.5,4,0.9,0.6
4,NA,NA,NA,NA,1,4,0.9,0.6
4,0.5,0,0.5,0,1.5,4,0.9,0.6
4,0.5,0,0.5,0,1.5,4,0.9,0.6
3,NA,NA,NA,NA,1,4,0.9,0.6
1,NA,NA,NA,NA,0,4,0.9,0.7
7,0.153846154,0.153846154,0.230769231,0.461538462,1.666666667,4,0.9,0.7
3,NA,NA,NA,NA,1,4,0.9,0.7
4,0,0,0,1,1,4,0.9,0.7
1,NA,NA,NA,NA,0,4,0.9,0.7
2,NA,NA,NA,NA,0,4,0.9,0.7
2,NA,NA,NA,NA,0,4,0.9,0.7
8,0.625,0,0.125,0.25,3,4,0.9,0.7
0,NA,NA,NA,NA,-1,4,0.9,0.7
1,NA,NA,NA,NA,0,4,0.9,0.7
1,NA,NA,NA,NA,0,4,0.9,0.7
10,0.533333333,0,0.233333333,0.233333333,4.083333333,4,0.9,0.7
10,0.434782609,0.130434783,0.304347826,0.130434783,2.666666667,4,0.9,0.7
1,NA,NA,NA,NA,0,4,0.9,0.7
5,0,0,0,1,1,4,0.9,0.7
8,0.444444444,0.111111111,0.111111111,0.333333333,3,4,0.9,0.7
5,0,0.2,0.4,0.4,1.333333333,4,0.9,0.7
0,NA,NA,NA,NA,-1,4,0.9,0.7
1,NA,NA,NA,NA,0,4,0.9,0.7
2,NA,NA,NA,NA,1,4,0.9,0.7
1,NA,NA,NA,NA,0,4,0.9,0.8
5,0.5,0,0.5,0,1.5,4,0.9,0.8
4,0,0,0.5,0.5,1,4,0.9,0.8
6,0.5,0.166666667,0.166666667,0.166666667,2.5,4,0.9,0.8
6,0.6,0.2,0.2,0,2.25,4,0.9,0.8
1,NA,NA,NA,NA,0,4,0.9,0.8
4,0.5,0,0.5,0,1.5,4,0.9,0.8
1,NA,NA,NA,NA,0,4,0.9,0.8
2,NA,NA,NA,NA,0,4,0.9,0.8
1,NA,NA,NA,NA,0,4,0.9,0.8
10,0.423076923,0.115384615,0.230769231,0.230769231,3.083333333,4,0.9,0.8
4,0.5,0,0,0.5,2,4,0.9,0.8
3,0,0,0,1,1,4,0.9,0.8
1,NA,NA,NA,NA,0,4,0.9,0.8
2,NA,NA,NA,NA,0,4,0.9,0.8
4,0,0,0,1,1,4,0.9,0.8
3,0,1,0,0,1.5,4,0.9,0.8
1,NA,NA,NA,NA,0,4,0.9,0.8
6,1,0,0,0,3,4,0.9,0.8
10,0.454545455,0.090909091,0.212121212,0.242424242,3.5625,4,0.9,0.8
7,0.666666667,0.111111111,0.111111111,0.111111111,3.75,4,0.9,0.9
8,0.470588235,0.058823529,0.235294118,0.235294118,2.166666667,4,0.9,0.9
5,0.666666667,0,0,0.333333333,2,4,0.9,0.9
8,0.5,0.1,0.3,0.1,1.875,4,0.9,0.9
1,NA,NA,NA,NA,0,4,0.9,0.9
3,0,1,0,0,1.5,4,0.9,0.9
1,NA,NA,NA,NA,0,4,0.9,0.9
6,0.4,0.2,0,0.4,2.5,4,0.9,0.9
8,0.217391304,0.086956522,0.347826087,0.347826087,2,4,0.9,0.9
4,0,0,0,1,1,4,0.9,0.9
1,NA,NA,NA,NA,0,4,0.9,0.9
3,NA,NA,NA,NA,1,4,0.9,0.9
5,0.2,0.2,0.4,0.2,2,4,0.9,0.9
9,0.482758621,0.103448276,0.206896552,0.206896552,2.833333333,4,0.9,0.9
4,0.5,0,0.5,0,1.5,4,0.9,0.9
5,0.5,0,0.25,0.25,2,4,0.9,0.9
7,0.6,0,0,0.4,3,4,0.9,0.9
8,0.454545455,0.090909091,0.272727273,0.181818182,2.5,4,0.9,0.9
1,NA,NA,NA,NA,0,4,0.9,0.9
6,1,0,0,0,4,4,0.9,0.9
4,NA,NA,NA,NA,1,4,0.1,0.1
11,0.388888889,0.083333333,0.194444444,0.333333333,3.111111111,4,0.1,0.1
6,0.2,0.2,0.2,0.4,1.5,4,0.1,0.1
16,0.377358491,0.103773585,0.235849057,0.283018868,3.3,4,0.1,0.1
6,0.5,0,0,0.5,2,4,0.1,0.1
7,0.555555556,0,0.222222222,0.222222222,2,4,0.1,0.1
8,0.75,0,0,0.25,4,4,0.1,0.1
6,0.2,0.2,0.2,0.4,1.5,4,0.1,0.1
16,0.398058252,0.13592233,0.203883495,0.262135922,3.770833333,4,0.1,0.1
14,0.434782609,0.072463768,0.231884058,0.260869565,3.12037037,4,0.1,0.1
1,NA,NA,NA,NA,0,4,0.1,0.1
7,0.4,0.1,0.2,0.3,2,4,0.1,0.1
8,0.363636364,0.181818182,0,0.454545455,2.75,4,0.1,0.1
4,1,0,0,0,2,4,0.1,0.1
9,0.466666667,0,0.066666667,0.466666667,3,4,0.1,0.1
8,0.470588235,0.117647059,0.235294118,0.176470588,3,4,0.1,0.1
9,0.470588235,0.176470588,0.235294118,0.117647059,2.388888889,4,0.1,0.1
10,0.6,0,0,0.4,3,4,0.1,0.1
8,0.117647059,0.176470588,0.235294118,0.470588235,1.666666667,4,0.1,0.1
14,0.444444444,0.066666667,0.244444444,0.244444444,3.1,4,0.1,0.1
7,0.25,0.125,0.375,0.25,1.833333333,4,0.1,0.2
10,0.476190476,0.142857143,0.19047619,0.19047619,3.520833333,4,0.1,0.2
10,0.5,0.071428571,0.071428571,0.357142857,3,4,0.1,0.2
7,0.153846154,0.153846154,0.076923077,0.615384615,1.75,4,0.1,0.2
10,0.322580645,0.290322581,0.193548387,0.193548387,2.490740741,4,0.1,0.2
4,0,0,1,0,1,4,0.1,0.2
10,0.465116279,0.093023256,0.209302326,0.23255814,3.444444444,4,0.1,0.2
11,0.52173913,0,0.217391304,0.260869565,3,4,0.1,0.2
6,0.428571429,0.285714286,0.285714286,0,2.166666667,4,0.1,0.2
10,0.421052632,0.078947368,0.263157895,0.236842105,3.083333333,4,0.1,0.2
8,0.384615385,0,0.153846154,0.461538462,3,4,0.1,0.2
10,0.423076923,0.115384615,0.115384615,0.346153846,2.75,4,0.1,0.2
9,0.642857143,0.071428571,0.142857143,0.142857143,3,4,0.1,0.2
8,0.5,0,0.125,0.375,2,4,0.1,0.2
6,0.5,0,0.25,0.25,2,4,0.1,0.2
12,0.452380952,0.095238095,0.095238095,0.357142857,3.25,4,0.1,0.2
8,0.7,0,0.1,0.2,4,4,0.1,0.2
6,0.666666667,0,0,0.333333333,3,4,0.1,0.2
9,0.358974359,0.205128205,0.128205128,0.307692308,2.59375,4,0.1,0.2
4,0,0,1,0,1,4,0.1,0.2
1,NA,NA,NA,NA,0,4,0.1,0.3
1,NA,NA,NA,NA,0,4,0.1,0.3
3,NA,NA,NA,NA,1,4,0.1,0.3
11,0.297297297,0.216216216,0.162162162,0.324324324,2.75,4,0.1,0.3
16,0.336283186,0.10619469,0.212389381,0.345132743,2.977777778,4,0.1,0.3
5,0,0,0.5,0.5,1,4,0.1,0.3
2,NA,NA,NA,NA,1,4,0.1,0.3
11,0.405405405,0.162162162,0.108108108,0.324324324,3.25,4,0.1,0.3
3,NA,NA,NA,NA,1,4,0.1,0.3
10,0.318181818,0.090909091,0.181818182,0.409090909,2.75,4,0.1,0.3
11,0.266666667,0.133333333,0.166666667,0.433333333,2.833333333,4,0.1,0.3
14,0.385245902,0.213114754,0.180327869,0.221311475,3.588333333,4,0.1,0.3
10,0.5,0.055555556,0.222222222,0.222222222,2.5,4,0.1,0.3
14,0.451612903,0.129032258,0.14516129,0.274193548,3.541666667,4,0.1,0.3
13,0.35,0.133333333,0.183333333,0.333333333,3.037037037,4,0.1,0.3
11,0.571428571,0,0.142857143,0.285714286,3.5,4,0.1,0.3
13,0.31372549,0.156862745,0.176470588,0.352941176,3.333333333,4,0.1,0.3
4,1,0,0,0,2,4,0.1,0.3
7,0.555555556,0,0.222222222,0.222222222,2.5,4,0.1,0.3
5,0.666666667,0,0.333333333,0,2,4,0.1,0.3
10,0.45,0.05,0.1,0.4,3,4,0.1,0.4
7,0.6,0,0.2,0.2,2,4,0.1,0.4
3,NA,NA,NA,NA,0,4,0.1,0.4
8,0.454545455,0,0.181818182,0.363636364,2,4,0.1,0.4
4,0,0.333333333,0,0.666666667,1.5,4,0.1,0.4
9,0.590909091,0.181818182,0,0.227272727,3.875,4,0.1,0.4
10,0.45,0.075,0.225,0.25,3,4,0.1,0.4
11,0.529411765,0.058823529,0.205882353,0.205882353,3.333333333,4,0.1,0.4
5,0,0,0.5,0.5,1,4,0.1,0.4
7,0.555555556,0,0.111111111,0.333333333,3,4,0.1,0.4
12,0.384615385,0.076923077,0.179487179,0.358974359,3,4,0.1,0.4
14,0.392857143,0.154761905,0.214285714,0.238095238,3.308333333,4,0.1,0.4
14,0.447761194,0.089552239,0.223880597,0.23880597,4.211111111,4,0.1,0.4
9,0.545454545,0,0.181818182,0.272727273,3,4,0.1,0.4
5,0.666666667,0,0.333333333,0,2,4,0.1,0.4
15,0.272727273,0.157024793,0.247933884,0.32231405,2.4,4,0.1,0.4
9,0.5,0,0.2,0.3,3.5,4,0.1,0.4
19,0.40625,0.151041667,0.192708333,0.25,3.926388889,4,0.1,0.4
13,0.5,0,0.2,0.3,3.5,4,0.1,0.4
7,0.555555556,0,0.111111111,0.333333333,3,4,0.1,0.4
16,0.44047619,0.05952381,0.19047619,0.30952381,3.333333333,4,0.1,0.5
3,1,0,0,0,2,4,0.1,0.5
13,0.393939394,0.090909091,0.227272727,0.287878788,3.1875,4,0.1,0.5
12,0.470588235,0.137254902,0.156862745,0.235294118,3.222222222,4,0.1,0.5
16,0.378640777,0.116504854,0.213592233,0.291262136,3.875,4,0.1,0.5
11,0.277777778,0.138888889,0.111111111,0.472222222,3,4,0.1,0.5
14,0.423076923,0.076923077,0.230769231,0.269230769,3.34375,4,0.1,0.5
16,0.392156863,0.176470588,0.215686275,0.215686275,3.4,4,0.1,0.5
9,0.4,0.2,0.228571429,0.171428571,3.453125,4,0.1,0.5
17,0.457142857,0.085714286,0.114285714,0.342857143,3.458333333,4,0.1,0.5
11,0.463414634,0.170731707,0.195121951,0.170731707,3.444444444,4,0.1,0.5
4,NA,NA,NA,NA,1,4,0.1,0.5
16,0.397590361,0.156626506,0.21686747,0.228915663,3.361111111,4,0.1,0.5
14,0.419354839,0.112903226,0.209677419,0.258064516,3.625,4,0.1,0.5
20,0.420212766,0.085106383,0.196808511,0.29787234,3.876388889,4,0.1,0.5
4,0,0,1,0,1,4,0.1,0.5
8,0.333333333,0,0.222222222,0.444444444,2.5,4,0.1,0.5
17,0.455882353,0.058823529,0.191176471,0.294117647,3.555555556,4,0.1,0.5
12,0.533333333,0.133333333,0.155555556,0.177777778,4.0625,4,0.1,0.5
14,0.529411765,0.117647059,0.137254902,0.215686275,3.53125,4,0.1,0.5
4,0,0,0,1,1,4,0.1,0.6
15,0.373333333,0.066666667,0.253333333,0.306666667,3.041666667,4,0.1,0.6
14,0.462686567,0.089552239,0.194029851,0.253731343,3.5,4,0.1,0.6
11,0.411764706,0.117647059,0.235294118,0.235294118,3.125,4,0.1,0.6
18,0.435897436,0.141025641,0.192307692,0.230769231,3.285185185,4,0.1,0.6
21,0.387417219,0.142384106,0.235099338,0.235099338,3.676706349,4,0.1,0.6
12,0.522727273,0.113636364,0.181818182,0.181818182,3.1875,4,0.1,0.6
8,0.642857143,0.071428571,0.142857143,0.142857143,3,4,0.1,0.6
6,0.75,0,0.25,0,3,4,0.1,0.6
11,0.310344828,0.224137931,0.206896552,0.25862069,2.965277778,4,0.1,0.6
12,0.440677966,0.13559322,0.169491525,0.254237288,3.25,4,0.1,0.6
6,0.4,0.1,0,0.5,2.5,4,0.1,0.6
8,0.75,0,0.125,0.125,3,4,0.1,0.6
12,0.342857143,0.057142857,0.171428571,0.428571429,2.75,4,0.1,0.6
10,0.375,0.0625,0.125,0.4375,2.5,4,0.1,0.6
15,0.369863014,0.109589041,0.191780822,0.328767123,3.041666667,4,0.1,0.6
12,0.52173913,0,0.130434783,0.347826087,3.5,4,0.1,0.6
12,0.366666667,0.15,0.166666667,0.316666667,3.3125,4,0.1,0.6
12,0.370967742,0.193548387,0.209677419,0.225806452,4.205555556,4,0.1,0.6
1,NA,NA,NA,NA,0,4,0.1,0.6
10,0.366666667,0.133333333,0.233333333,0.266666667,3.166666667,4,0.1,0.7
18,0.442708333,0.166666667,0.140625,0.25,3.541728395,4,0.1,0.7
18,0.382352941,0.147058824,0.181372549,0.289215686,3.43162037,4,0.1,0.7
16,0.445652174,0.097826087,0.217391304,0.239130435,3.533564815,4,0.1,0.7
6,0.75,0,0,0.25,3,4,0.1,0.7
12,0.446808511,0.14893617,0.212765957,0.191489362,3.388888889,4,0.1,0.7
8,0.5,0.083333333,0.25,0.166666667,3,4,0.1,0.7
14,0.373493976,0.13253012,0.156626506,0.337349398,3.166666667,4,0.1,0.7
12,0.56,0.08,0.08,0.28,3.75,4,0.1,0.7
10,0.3125,0.125,0.3125,0.25,2.5,4,0.1,0.7
16,0.481012658,0.063291139,0.189873418,0.265822785,3.722222222,4,0.1,0.7
14,0.397590361,0.168674699,0.192771084,0.240963855,3.407407407,4,0.1,0.7
6,0.666666667,0,0,0.333333333,3,4,0.1,0.7
12,0.294117647,0.205882353,0.235294118,0.264705882,2.958333333,4,0.1,0.7
18,0.4125,0.13125,0.2,0.25625,3.6,4,0.1,0.7
18,0.438461538,0.1,0.192307692,0.269230769,4.033333333,4,0.1,0.7
9,0.538461538,0.153846154,0.076923077,0.230769231,3.25,4,0.1,0.7
4,1,0,0,0,3,4,0.1,0.7
15,0.4,0.2,0.104761905,0.295238095,3.515740741,4,0.1,0.7
10,0.409090909,0.090909091,0.272727273,0.227272727,3,4,0.1,0.7
14,0.4,0.088888889,0.155555556,0.355555556,3,4,0.1,0.8
21,0.375478927,0.134099617,0.22605364,0.264367816,3.545089286,4,0.1,0.8
8,0.6,0,0.1,0.3,3,4,0.1,0.8
13,0.432835821,0.164179104,0.149253731,0.253731343,3.641975309,4,0.1,0.8
8,0.384615385,0.153846154,0.076923077,0.384615385,3,4,0.1,0.8
12,0.415384615,0.230769231,0.123076923,0.230769231,3.527777778,4,0.1,0.8
18,0.452380952,0.071428571,0.226190476,0.25,3.972222222,4,0.1,0.8
19,0.427419355,0.112903226,0.201612903,0.258064516,3.90625,4,0.1,0.8
13,0.424242424,0.196969697,0.106060606,0.272727273,3.520833333,4,0.1,0.8
14,0.454545455,0.113636364,0.090909091,0.340909091,3.25,4,0.1,0.8
14,0.445783133,0.13253012,0.144578313,0.277108434,3.685185185,4,0.1,0.8
14,0.4,0.147368421,0.189473684,0.263157895,3.7328125,4,0.1,0.8
12,0.333333333,0.194444444,0.138888889,0.333333333,3.625,4,0.1,0.8
13,0.471698113,0.075471698,0.226415094,0.226415094,3.430555556,4,0.1,0.8
17,0.451219512,0.085365854,0.182926829,0.280487805,3.166666667,4,0.1,0.8
1,NA,NA,NA,NA,0,4,0.1,0.8
15,0.391666667,0.158333333,0.216666667,0.233333333,3.4609375,4,0.1,0.8
16,0.408,0.216,0.104,0.272,4.104938272,4,0.1,0.8
19,0.386206897,0.124137931,0.206896552,0.282758621,3.922222222,4,0.1,0.8
13,0.422535211,0.098591549,0.211267606,0.267605634,3.125,4,0.1,0.8
14,0.389830508,0.033898305,0.254237288,0.322033898,3,4,0.1,0.9
13,0.438356164,0.232876712,0.136986301,0.191780822,3.677083333,4,0.1,0.9
16,0.465909091,0.102272727,0.159090909,0.272727273,4,4,0.1,0.9
15,0.350877193,0.236842105,0.105263158,0.307017544,4.472222222,4,0.1,0.9
20,0.425120773,0.154589372,0.178743961,0.241545894,4,4,0.1,0.9
25,0.34562212,0.138248848,0.260368664,0.255760369,3.495601852,4,0.1,0.9
9,0.5625,0.125,0.125,0.1875,3.166666667,4,0.1,0.9
16,0.467532468,0.090909091,0.168831169,0.272727273,3.444444444,4,0.1,0.9
15,0.439252336,0.158878505,0.177570093,0.224299065,3.386111111,4,0.1,0.9
16,0.361702128,0.127659574,0.191489362,0.319148936,3.263888889,4,0.1,0.9
21,0.407185629,0.089820359,0.19760479,0.305389222,5,4,0.1,0.9
9,0.444444444,0.055555556,0.111111111,0.388888889,3.5,4,0.1,0.9
15,0.338842975,0.165289256,0.198347107,0.297520661,3.421875,4,0.1,0.9
19,0.409722222,0.090277778,0.236111111,0.263888889,3.448888889,4,0.1,0.9
18,0.447513812,0.149171271,0.149171271,0.254143646,3.59437037,4,0.1,0.9
17,0.368932039,0.174757282,0.174757282,0.281553398,3.533333333,4,0.1,0.9
11,0.423076923,0.211538462,0.134615385,0.230769231,3.4375,4,0.1,0.9
20,0.451851852,0.103703704,0.185185185,0.259259259,4,4,0.1,0.9
14,0.396825397,0.111111111,0.126984127,0.365079365,3.625,4,0.1,0.9
14,0.493506494,0.142857143,0.142857143,0.220779221,3.576388889,4,0.1,0.9
11,0.321428571,0.107142857,0.285714286,0.285714286,2.666666667,4,0.2,0.1
4,NA,NA,NA,NA,0,4,0.2,0.1
7,0.444444444,0,0.111111111,0.444444444,2,4,0.2,0.1
8,0.285714286,0.142857143,0.285714286,0.285714286,2.166666667,4,0.2,0.1
1,NA,NA,NA,NA,0,4,0.2,0.1
3,NA,NA,NA,NA,1,4,0.2,0.1
6,0.6,0.2,0.2,0,2.5,4,0.2,0.1
2,NA,NA,NA,NA,0,4,0.2,0.1
4,0,0,1,0,1,4,0.2,0.1
11,0.461538462,0.038461538,0.192307692,0.307692308,3,4,0.2,0.1
4,NA,NA,NA,NA,1,4,0.2,0.1
11,0.416666667,0.111111111,0.25,0.222222222,3.444444444,4,0.2,0.1
9,0.545454545,0,0.272727273,0.181818182,4,4,0.2,0.1
6,0.25,0,0,0.75,2,4,0.2,0.1
8,0.545454545,0,0.181818182,0.272727273,3,4,0.2,0.1
11,0.44,0.04,0.24,0.28,3,4,0.2,0.1
5,0.333333333,0.333333333,0.333333333,0,1.5,4,0.2,0.1
2,NA,NA,NA,NA,1,4,0.2,0.1
11,0.458333333,0.125,0.125,0.291666667,3,4,0.2,0.1
8,0.75,0.125,0,0.125,3.5,4,0.2,0.1
5,0.5,0,0.25,0.25,2,4,0.2,0.2
4,1,0,0,0,2,4,0.2,0.2
5,0.5,0.5,0,0,2.25,4,0.2,0.2
9,0.285714286,0.071428571,0.214285714,0.428571429,2,4,0.2,0.2
